ProteinID,Gene,Description,control_1 Intensity,control_2 Intensity,control_3 Intensity,treatment_1 Intensity,treatment_2 Intensity,treatment_3 Intensity
Q9BYT8,NLN,"Neurolysin, mitochondrial",22.4487,22.998,21.8733,23.2371,23.1022,22.9995
Q9BZE1,MRPL37,"39S ribosomal protein L37, mitochondrial",25.2906,24.6661,24.8694,25.4544,23.7105,25.1422
Q9BZE4,GTPBP4,Nucleolar GTP-binding protein 1,22.052,24.1865,21.5143,24.3679,22.6301,24.7353
Q9BZE9,ASPSCR1,Tether containing UBX domain for GLUT4,26.9783,26.1477,26.9586,26.9533,27.0403,27.3381
Q9BZF9,UACA,Uveal autoantigen with coiled-coil domains and ankyrin repeats,22.303,20.3866,19.9191,20.6948,21.0315,20.9304
Q9BZJ0,CRNKL1,Crooked neck-like protein 1,22.0302,22.0342,21.6817,23.828,23.9041,24.998
Q9BZZ5,API5,Apoptosis inhibitor 5,26.8955,26.7081,26.0274,26.5842,26.6455,25.7913
Q9C0B1,FTO,Alpha-ketoglutarate-dependent dioxygenase FTO,21.2818,26.9345,21.6496,24.9002,21.5111,23.3463
Q9C0E8,LNPK,Endoplasmic reticulum junction formation protein lunapark,21.6514,21.7419,22.1508,24.1037,22.4805,23.2986
Q9C0H2,TTYH3,Protein tweety homolog 3,22.2414,22.4762,21.5914,26.541,26.0632,26.013
Q9C0J8,WDR33,pre-mRNA 3' end processing protein WDR33,21.4319,23.3952,22.2324,23.015,21.1695,23.309
Q9GZL7,WDR12,Ribosome biogenesis protein WDR12,23.2994,23.751,23.7713,24.9783,25.2364,23.373
Q9GZM7,TINAGL1,Tubulointerstitial nephritis antigen-like,21.7373,22.742,20.461,20.9415,24.0432,23.8436
Q9GZT3,SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",25.6805,25.9512,26.0455,26.4501,25.9752,25.4809
Q9GZU2,PEG3,Paternally-expressed gene 3 protein,29.3399,29.3819,29.6759,29.2604,29.478,29.3135
Q9H074,PAIP1,Polyadenylate-binding protein-interacting protein 1,21.0592,21.907,21.9457,24.7435,23.2821,20.0371
Q9H078,CLPB,Caseinolytic peptidase B protein homolog,22.3085,24.6127,23.8567,25.9595,23.6366,25.349
Q9H0A0,NAT10,RNA cytidine acetyltransferase,25.8544,25.0506,25.6084,25.0664,25.5469,24.1546
Q9H0D6,XRN2,5'-3' exoribonuclease 2,26.5244,27.5971,27.0807,27.5404,27.1314,27.7267
Q9H0E2,TOLLIP,Toll-interacting protein,22.1725,23.094,21.5772,23.5451,23.9355,23.891
Q9H0S4,DDX47,Probable ATP-dependent RNA helicase DDX47,23.5144,21.1491,22.2935,23.9648,23.3099,24.2416
Q9H0U4,RAB1B,Ras-related protein Rab-1B,25.3035,25.1205,24.397,26.2951,26.0356,25.1957
Q9H0V9,LMAN2L,VIP36-like protein,22.4166,22.3677,22.6533,23.2909,23.0669,21.3289
Q9H0W9,C11orf54,Ester hydrolase C11orf54,24.7706,25.2089,24.9994,25.7638,25.8781,24.1174
Q9H0X4,FAM234A,Protein FAM234A,21.4641,22.1721,20.8846,22.63,22.6812,22.5411
Q9H2P0,ADNP,Activity-dependent neuroprotector homeobox protein,23.3232,21.4392,22.9782,24.3979,24.1808,20.6079
Q9H2U2,PPA2,"Inorganic pyrophosphatase 2, mitochondrial",23.3275,23.4345,22.1867,23.974,23.5988,23.5171
Q9H2W6,MRPL46,"39S ribosomal protein L46, mitochondrial",25.6796,24.8769,25.8615,26.1778,25.8962,24.1683
Q9H307,PNN,Pinin,29.3679,29.8435,29.6632,28.1383,28.7047,28.5072
Q9H3G5,CPVL,Probable serine carboxypeptidase CPVL,26.6687,26.7214,26.5394,31.2511,31.0459,31.2491
Q9H3P7,ACBD3,Golgi resident protein GCP60,24.6097,24.5491,22.8334,26.0405,25.8347,26.0942
Q9H479,FN3K,Fructosamine-3-kinase,23.7815,24.5213,25.2665,24.8749,24.7395,24.518
Q9H488,POFUT1,GDP-fucose protein O-fucosyltransferase 1,23.8123,25.8342,25.6928,27.4182,27.217,27.3008
Q9H4A6,GOLPH3,Golgi phosphoprotein 3,22.403,21.0944,21.4919,24.1892,23.9734,23.4434
Q9H4M9,EHD1,EH domain-containing protein 1,20.631,21.6465,22.488,26.2293,25.8054,24.4522
Q9H501,ESF1,ESF1 homolog,21.6104,22.1927,22.0316,21.4849,22.2085,21.6765
Q9H553,ALG2,"Alpha-1,3/1,6-mannosyltransferase ALG2",22.5765,22.198,20.8578,24.5487,24.454,24.0407
Q9H6R3,ACSS3,"Acyl-CoA synthetase short-chain family member 3, mitochondrial",26.4402,26.4739,25.4848,26.6173,26.6897,26.9997
Q9H6R4,NOL6,Nucleolar protein 6,23.2736,23.4997,23.3634,25.1212,25.0627,23.6025
Q9H6S3,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,22.7236,22.2327,23.5794,21.2675,20.5436,24.3222
Q9H6Z4,RANBP3,Ran-binding protein 3,25.2059,24.5687,25.3629,24.3942,23.9718,24.7047
Q9H773,DCTPP1,dCTP pyrophosphatase 1,23.7242,22.9487,21.6055,23.2717,22.7787,22.8938
Q9H7H0,METTL17,"Methyltransferase-like protein 17, mitochondrial",22.4506,20.6024,21.7782,22.0646,20.7501,21.8872
Q9H7N4,SCAF1,"Splicing factor, arginine/serine-rich 19",25.8696,25.9656,25.2239,25.2021,23.3706,24.2407
Q9H7Z7,PTGES2,Prostaglandin E synthase 2,22.8346,22.5738,23.3611,25.4374,25.2906,25.8447
Q9H845,ACAD9,"Acyl-CoA dehydrogenase family member 9, mitochondrial",23.8363,23.8928,24.7493,24.9881,24.4442,24.7482
Q9H857,NT5DC2,5'-nucleotidase domain-containing protein 2,22.3633,22.0999,20.935,22.8394,20.1089,22.2724
Q9H8H0,NOL11,Nucleolar protein 11,22.5613,22.8922,23.2083,22.9951,23.0474,21.9226
Q9H8H3,METTL7A,Methyltransferase-like protein 7A,25.5004,24.9009,24.9741,26.0385,25.3487,25.1533
Q9H8M2,BRD9,Bromodomain-containing protein 9,21.6359,20.5297,21.641,24.499,23.8917,24.1688
Q9H8Y8,GORASP2,Golgi reassembly-stacking protein 2,24.6012,26.4532,25.354,27.0333,27.1116,26.9131
Q9H936,SLC25A22,Mitochondrial glutamate carrier 1,21.9439,20.6002,22.4219,22.722,23.3474,23.3205
Q9H9B4,SFXN1,Sideroflexin-1,27.2576,27.7001,27.85,28.5264,28.5059,28.9925
Q9H9J2,MRPL44,"39S ribosomal protein L44, mitochondrial",26.0551,25.9103,26.1234,26.5828,26.5777,26.107
Q9HA77,CARS2,"Probable cysteine--tRNA ligase, mitochondrial",23.0585,23.9156,22.2836,23.8932,23.5431,23.2406
Q9HAC7,SUGCT,Succinate--hydroxymethylglutarate CoA-transferase,22.6522,21.1087,22.4526,22.7372,22.9737,23.6428
Q9HAT2,SIAE,Sialate O-acetylesterase,23.2337,21.0686,22.0528,27.9396,28.3082,28.0172
Q9HAV4,XPO5,Exportin-5,22.6563,23.2601,23.3594,24.401,20.931,22.8097
Q9HAV7,GRPEL1,"GrpE protein homolog 1, mitochondrial",26.823,26.7941,26.1986,26.4632,26.6166,27.2641
Q9HB07,C12orf10,"UPF0160 protein MYG1, mitochondrial",21.8895,21.9355,21.8488,23.986,22.391,24.1885
Q9HB71,CACYBP,Calcyclin-binding protein,27.0806,27.3549,26.4612,26.3948,26.5413,26.1855
Q9HBH1,PDF,"Peptide deformylase, mitochondrial",23.2547,26.1428,24.8415,25.8845,26.2968,26.5111
Q9HBL0,TNS1,Tensin-1,24.3221,24.8994,25.105,26.1425,25.9267,25.8124
Q9HC35,EML4,Echinoderm microtubule-associated protein-like 4,29.5263,29.2395,29.378,29.3387,29.179,29.3676
Q9HC38,GLOD4,Glyoxalase domain-containing protein 4,25.7407,25.7272,24.9471,25.5048,25.8527,25.6819
Q9HCC0,MCCC2,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",26.6356,26.9117,26.9739,27.3344,27.1976,27.0796
Q9HCD5,NCOA5,Nuclear receptor coactivator 5,24.7494,24.6478,25.6641,24.5889,25.3381,24.4524
Q9HCE1,MOV10,Putative helicase MOV-10,19.8475,23.9513,25.1248,23.5026,24.854,23.2284
Q9HCG8,CWC22,Pre-mRNA-splicing factor CWC22 homolog,23.1176,23.3389,21.0394,22.2508,22.8802,22.8524
Q9HCN8,SDF2L1,Stromal cell-derived factor 2-like protein 1,20.6708,22.2756,22.3728,24.6117,25.1063,23.8815
Q9HCU5,PREB,Prolactin regulatory element-binding protein,22.3701,21.3525,21.1878,24.4318,22.0917,24.5513
Q9HD26,GOPC,Golgi-associated PDZ and coiled-coil motif-containing protein,21.5915,21.8412,21.9538,21.8499,22.7112,23.2163
Q9HD33,MRPL47,"39S ribosomal protein L47, mitochondrial",22.4961,20.393,21.6473,21.6442,24.1154,22.8416
Q9HD45,TM9SF3,Transmembrane 9 superfamily member 3,23.0993,23.2894,22.9541,23.6749,23.2453,24.4581
Q9HDC9,APMAP,Adipocyte plasma membrane-associated protein,26.5962,26.4934,26.6157,27.3094,27.8896,28.2575
Q9NNW7,TXNRD2,"Thioredoxin reductase 2, mitochondrial",24.6448,25.3397,24.8081,25.2597,25.3768,25.246
Q9NP61,ARFGAP3,ADP-ribosylation factor GTPase-activating protein 3,20.6785,24.0429,24.677,24.034,23.6253,24.1689
Q9NP79,VTA1,Vacuolar protein sorting-associated protein VTA1 homolog,23.0587,24.0413,23.0423,20.4172,23.1616,23.9541
Q9NP81,SARS2,"Serine--tRNA ligase, mitochondrial",25.805,27.4638,29.8161,26.5179,26.571,26.3266
Q9NP92,MRPS30,"39S ribosomal protein S30, mitochondrial",24.7587,24.6606,24.7973,23.2258,24.9609,24.4773
Q9NPA8,ENY2,Transcription and mRNA export factor ENY2,23.8363,20.427,23.2069,23.6079,23.7628,22.6447
Q9NPD3,EXOSC4,Exosome complex component RRP41,23.2702,22.4341,24.0812,23.6826,23.0155,22.8256
Q9NQ29,LUC7L,Putative RNA-binding protein Luc7-like 1,25.3687,26.2522,26.0318,25.7074,25.7165,25.6527
Q9NQ55,PPAN,Suppressor of SWI4 1 homolog,22.9749,22.9827,24.4637,23.6704,22.4249,22.4728
Q9NQ84,GPRC5C,G-protein coupled receptor family C group 5 member C,21.0466,20.4335,22.9545,26.1796,26.0266,26.211
Q9NQ94,A1CF,APOBEC1 complementation factor,27.8696,27.9542,27.3816,27.5005,27.1572,27.2941
Q9NQC3,RTN4,Reticulon-4,23.9887,23.9267,23.709,25.7386,25.3469,25.6563
Q9NQG5,RPRD1B,Regulation of nuclear pre-mRNA domain-containing protein 1B,27.1105,26.9728,26.6965,26.9594,27.0894,27.3479
Q9NQT4,EXOSC5,Exosome complex component RRP46,25.6808,25.9717,26.1588,25.8875,26.1388,25.4598
Q9NQT5,EXOSC3,Exosome complex component RRP40,23.8094,24.4501,25.2062,23.9949,24.8372,24.9114
Q9NQZ2,UTP3,Something about silencing protein 10,23.2915,23.383,23.8955,22.7047,23.3478,23.8846
Q9NR28,DIABLO,"Diablo homolog, mitochondrial",22.6729,25.2936,22.7929,27.8632,27.7558,28.1227
Q9NR30,DDX21,Nucleolar RNA helicase 2,28.5312,28.5527,29.0429,28.4584,28.0262,28.0557
Q9NR31,SAR1A,GTP-binding protein SAR1a,20.6197,23.2517,22.7827,25.2017,25.3938,25.5633
Q9NR45,NANS,Sialic acid synthase,26.4635,27.0136,26.4997,26.6615,26.1594,25.5558
Q9NR56,MBNL1,Muscleblind-like protein 1,23.873,23.5207,23.559,23.3047,23.143,24.107
Q9NRG7,SDR39U1,Epimerase family protein SDR39U1,23.1142,21.3335,21.7615,25.9733,24.6469,21.5444
Q9NRP0,OSTC,Oligosaccharyltransferase complex subunit,21.6715,21.8841,21.8184,21.1801,24.3379,23.7862
Q9NRR5,UBQLN4,Ubiquilin-4,25.2261,24.8344,24.5037,25.0597,25.0341,25.2287
Q9NRX2,MRPL17,"39S ribosomal protein L17, mitochondrial",23.6741,25.3207,24.4988,25.9151,26.3988,25.3348
Q9NRX4,PHPT1,14 kDa phosphohistidine phosphatase,21.6492,22.1918,21.4649,20.8442,21.7471,21.2777
Q9NSB4,KRT82,"Keratin, type II cuticular Hb2",30.2149,21.5682,23.214,22.7355,22.2483,21.3809
Q9NSD9,FARSB,Phenylalanine--tRNA ligase beta subunit,25.7138,25.9913,26.3224,26.6156,26.0388,26.2421
Q9NSE4,IARS2,"Isoleucine--tRNA ligase, mitochondrial",27.5523,27.3953,27.8078,28.1327,27.9294,28.0797
Q9NSK0,KLC4,Kinesin light chain 4,22.6563,21.8384,20.0936,22.9925,21.2106,22.4114
Q9NTK5,OLA1,Obg-like ATPase 1,25.0185,24.1565,23.844,25.551,25.4095,25.211
Q9NTZ6,RBM12,RNA-binding protein 12,24.073,23.8342,23.756,25.8991,25.2165,25.4782
Q9NUB1,ACSS1,"Acetyl-coenzyme A synthetase 2-like, mitochondrial",22.9819,22.7722,22.4165,22.9742,23.1373,22.7712
Q9NUJ1,ABHD10,"Mycophenolic acid acyl-glucuronide esterase, mitochondrial",22.8224,22.3449,22.6763,23.0949,23.2798,23.1459
Q9NUM4,TMEM106B,Transmembrane protein 106B,22.1561,22.2393,22.9616,23.0063,23.257,24.06
Q9NUP9,LIN7C,Protein lin-7 homolog C,21.0428,21.7001,22.244,24.7429,23.4832,24.4487
Q9NUQ6,SPATS2L,SPATS2-like protein,24.685,24.3025,24.1849,25.7423,24.9975,25.6036
Q9NVA2,11-Sep,Septin-11,25.7609,23.9304,25.1035,26.561,26.0968,26.0281
Q9NVH1,DNAJC11,DnaJ homolog subfamily C member 11,23.1414,22.7508,21.1408,23.056,22.9738,21.772
Q9NVI7,ATAD3A,ATPase family AAA domain-containing protein 3A,23.5468,26.1293,25.4886,28.2984,28.2115,27.7629
Q9NVJ2,ARL8B,ADP-ribosylation factor-like protein 8B,23.0504,20.5076,21.1659,23.7425,23.5854,23.8132
Q9NVP1,DDX18,ATP-dependent RNA helicase DDX18,23.1744,24.5692,25.142,24.6166,24.3499,24.8811
Q9NVT9,ARMC1,Armadillo repeat-containing protein 1,22.7294,22.2547,23.8837,23.6588,23.5999,23.6091
Q9NVV4,MTPAP,"Poly(A) RNA polymerase, mitochondrial",20.3304,20.9248,22.0309,21.7181,22.5606,22.3919
Q9NWB6,ARGLU1,Arginine and glutamate-rich protein 1,23.9214,26.0781,25.6326,25.6196,25.6695,25.4335
Q9NWH9,SLTM,SAFB-like transcription modulator,24.2524,23.7095,23.1337,23.2689,23.4874,23.1829
Q9NWT1,PAK1IP1,p21-activated protein kinase-interacting protein 1,20.8976,23.2681,23.2592,23.1449,23.1916,23.4702
Q9NWT8,AURKAIP1,Aurora kinase A-interacting protein,24.6901,24.4217,24.949,23.7357,23.2881,24.0531
Q9NWU1,OXSM,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial",22.1911,27.167,26.5272,25.2625,26.1953,25.8796
Q9NX20,MRPL16,"39S ribosomal protein L16, mitochondrial",23.7777,23.2423,24.2096,23.1078,23.359,23.3038
Q9NX46,ADPRHL2,Poly(ADP-ribose) glycohydrolase ARH3,22.9503,23.2813,21.3335,23.4215,23.1331,23.3074
Q9NX63,CHCHD3,MIC,22.5166,23.2366,23.2925,27.4311,26.5897,27.4932
Q9NXH9,TRMT1,tRNA (guanine(26)-N(2))-dimethyltransferase,21.0149,22.496,21.3697,21.3026,21.2539,21.4761
Q9NXR1,NDE1,Nuclear distribution protein nudE homolog 1,20.5885,21.8507,20.4046,22.4681,22.3103,23.1722
Q9NY12,GAR1,H/ACA ribonucleoprotein complex subunit 1,24.8176,25.0187,24.633,24.8,22.5132,24.7383
Q9NY15,STAB1,Stabilin-1,24.6213,24.5295,24.3832,25.7945,25.4513,25.7396
Q9NY33,DPP3,Dipeptidyl peptidase 3,25.7982,25.8699,26.0882,26.0843,26.0386,25.8968
Q9NY61,AATF,Protein AATF,23.2923,23.9331,24.2101,22.8074,23.848,25.3405
Q9NY93,DDX56,Probable ATP-dependent RNA helicase DDX56,23.4406,23.3217,23.9334,24.7561,23.4985,24.2526
Q9NYF8,BCLAF1,Bcl-2-associated transcription factor 1,27.7179,28.8441,28.4837,28.216,28.2196,27.8916
Q9NYJ1,COA4,"Cytochrome c oxidase assembly factor 4 homolog, mitochondrial",20.0232,21.374,21.7408,22.5662,22.6006,23.0517
Q9NYK5,MRPL39,"39S ribosomal protein L39, mitochondrial",25.0154,25.1024,24.5256,25.9941,24.7135,25.2469
Q9NYL4,FKBP11,Peptidyl-prolyl cis-trans isomerase FKBP11,22.2225,24.6565,24.7711,24.9132,24.8496,24.4532
Q9NYL9,TMOD3,Tropomodulin-3,25.6847,23.4166,25.7737,26.6443,26.1427,26.2187
Q9NYR9,NKIRAS2,NF-kappa-B inhibitor-interacting Ras-like protein 2,22.2641,22.9499,22.549,21.88,22.0364,21.5634
Q9NYU2,UGGT1,UDP-glucose:glycoprotein glucosyltransferase 1,28.686,29.0154,28.3696,30.1714,30.0814,29.8744
Q9NYV4,CDK12,Cyclin-dependent kinase 12,24.0552,23.8903,26.9218,24.6506,26.0267,24.7086
Q9NZ01,TECR,Very-long-chain enoyl-CoA reductase,24.2147,24.106,22.7696,23.6417,23.3842,23.474
Q9NZ08,ERAP1,Endoplasmic reticulum aminopeptidase 1,22.5141,22.7435,21.3813,25.4189,24.532,24.8045
Q9NZ45,CISD1,CDGSH iron-sulfur domain-containing protein 1,21.739,22.3403,22.485,23.585,21.7083,23.0141
Q9NZE8,MRPL35,"39S ribosomal protein L35, mitochondrial",24.8804,25.9187,25.07,24.0449,23.1769,22.4261
Q9NZI8,IGF2BP1,Insulin-like growth factor 2 mRNA-binding protein 1,30.371,30.4344,30.4969,30.9597,30.974,30.7397
Q9NZM3,ITSN2,Intersectin-2,22.0082,21.5353,23.2715,21.5028,21.6339,22.4305
Q9NZT2,OGFR,Opioid growth factor receptor,23.3989,21.2488,23.834,22.3949,21.8996,23.3628
Q9NZV1,CRIM1,Cysteine-rich motor neuron 1 protein,21.4983,23.4423,21.4224,23.3538,23.5049,22.7061
Q9P015,MRPL15,"39S ribosomal protein L15, mitochondrial",25.8521,26.757,26.5351,26.7628,26.3869,26.0459
Q9P016,THYN1,Thymocyte nuclear protein 1,25.0348,24.9994,24.0806,24.8961,24.9077,22.8358
Q9P032,NDUFAF4,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4,24.4731,21.6023,22.3702,23.8612,21.9494,23.1835
Q9P035,HACD3,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3,21.5587,21.1609,23.737,23.7618,23.9021,23.6613
Q9P0J0,NDUFA13,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,20.6388,21.4506,22.6585,22.2844,22.3451,21.9989
Q9P0K7,RAI14,Ankycorbin,21.1065,20.8769,22.498,24.5402,23.4499,22.104
Q9P0L0,VAPA,Vesicle-associated membrane protein-associated protein A,21.9809,23.2085,23.115,25.8587,25.1321,21.2726
Q9P0M6,H2AFY2,Core histone macro-H2A.2,29.638,29.8024,29.8605,29.1471,28.555,28.99
Q9P0M9,MRPL27,"39S ribosomal protein L27, mitochondrial",22.3902,22.9679,23.2013,22.7379,22.1684,20.9371
Q9P0Z9,PIPOX,Peroxisomal sarcosine oxidase,24.0196,25.8009,25.73,26.856,26.874,26.5437
Q9P1Y6,PHRF1,PHD and RING finger domain-containing protein 1,24.5417,24.1619,24.4332,21.6211,20.8804,20.3811
Q9P258,RCC2,Protein RCC2,23.5024,25.0749,23.0937,24.9269,24.5013,25.7674
Q9P2E3,ZNFX1,NFX1-type zinc finger-containing protein 1,27.2366,26.1278,26.4515,26.5709,25.6936,26.4766
Q9P2E9,RRBP1,Ribosome-binding protein 1,32.302,32.4817,32.8217,32.9454,32.9335,32.9019
Q9P2I0,CPSF2,Cleavage and polyadenylation specificity factor subunit 2,22.5386,24.0465,24.0065,24.9826,25.2787,21.1635
Q9P2J5,LARS,"Leucine--tRNA ligase, cytoplasmic",25.8376,26.4477,25.8082,27.175,27.0767,26.3551
Q9P2Q2,FRMD4A,FERM domain-containing protein 4A,21.889,25.8298,24.357,23.1774,21.4702,21.5256
Q9P2R3,ANKFY1,Rabankyrin-5,20.8917,21.3346,22.8119,21.9986,21.8308,22.4699
Q9P2R7,SUCLA2,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial",26.6579,27.0431,26.7968,27.4385,26.8768,27.5736
Q9P2T1,GMPR2,GMP reductase 2,23.1312,20.6198,21.9139,22.5391,22.046,22.4167
Q9UBB4,ATXN10,Ataxin-10,24.0212,23.3088,22.9015,26.3836,25.6242,25.3919
Q9UBC2,EPS15L1,Epidermal growth factor receptor substrate 15-like 1,24.9225,22.4689,21.1252,24.6225,25.6762,24.3265
Q9UBE0,SAE1,SUMO-activating enzyme subunit 1,25.0027,23.2274,23.8938,23.4125,23.4692,23.597
Q9UBM7,DHCR7,7-dehydrocholesterol reductase,25.8632,26.194,26.2043,26.4538,26.2265,26.5198
Q9UBQ5,EIF3K,Eukaryotic translation initiation factor 3 subunit K,24.5638,20.1062,21.8455,25.0105,25.1353,25.524
Q9UBQ7,GRHPR,Glyoxylate reductase/hydroxypyruvate reductase,24.5293,23.4906,24.6773,25.4367,25.1834,25.1563
Q9UBS4,DNAJB11,DnaJ homolog subfamily B member 11,23.6175,22.9106,23.3622,26.9932,27.1806,26.7714
Q9UBT2,UBA2,SUMO-activating enzyme subunit 2,24.7426,24.7387,24.8197,26.1949,25.1094,25.3745
Q9UBU9,NXF1,Nuclear RNA export factor 1,23.8817,24.5612,22.0034,23.9105,24.6427,24.5159
Q9UBV2,SEL1L,Protein sel-1 homolog 1,21.8436,20.7398,21.79,23.477,24.9519,23.251
Q9UBX3,SLC25A10,Mitochondrial dicarboxylate carrier,24.9425,25.8802,24.8224,26.4563,26.13,25.7933
Q9UDY2,TJP2,Tight junction protein ZO-2,25.5468,24.1283,24.5181,26.324,25.6875,26.4055
Q9UEW8,STK39,STE20/SPS1-related proline-alanine-rich protein kinase,21.5846,22.2095,21.2835,22.1236,22.0834,21.7488
Q9UEY8,ADD3,Gamma-adducin,21.5563,21.4111,20.7697,23.6593,21.9269,20.8417
Q9UGT4,SUSD2,Sushi domain-containing protein 2,21.2749,27.4173,26.9677,26.1731,26.4659,26.7426
Q9UGV2,NDRG3,Protein NDRG3,23.1447,23.2025,24.3443,24.3692,24.3828,23.5742
Q9UHB6,LIMA1,LIM domain and actin-binding protein 1,22.0649,23.9938,23.3122,24.4145,24.2386,23.4069
Q9UHB9,SRP68,Signal recognition particle subunit SRP68,26.6454,27.0757,27.3425,27.1892,27.2786,26.9894
Q9UHD1,CHORDC1,Cysteine and histidine-rich domain-containing protein 1,24.3424,24.109,23.7989,24.2211,24.6404,24.2081
Q9UHD8,9-Sep,Septin-9,25.7579,26.0449,25.6395,27.3766,27.3553,27.6819
Q9UHG3,PCYOX1,Prenylcysteine oxidase 1,25.5934,26.003,25.5628,30.1817,29.977,30.0019
Q9UHI5,SLC7A8,Large neutral amino acids transporter small subunit 2,25.7481,25.6489,25.9191,26.5229,26.2982,21.1177
Q9UHJ6,SHPK,Sedoheptulokinase,21.517,21.8958,22.8178,24.2426,22.4265,23.8143
Q9UHN6,TMEM2,Cell surface hyaluronidase,21.3607,22.881,20.9206,26.6174,26.9793,26.904
Q9UHV9,PFDN2,Prefoldin subunit 2,24.842,24.1204,24.0845,23.9022,24.0487,23.9502
Q9UHX1,PUF60,Poly(U)-binding-splicing factor PUF60,28.1187,28.2373,27.76,27.8592,28.2266,28.0253
Q9UI09,NDUFA12,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,21.2185,21.0806,21.0043,21.7254,20.8082,21.0311
Q9UI14,RABAC1,Prenylated Rab acceptor protein 1,24.4738,23.6746,24.2825,23.8616,23.9462,23.9588
Q9UIJ7,AK3,"GTP:AMP phosphotransferase AK3, mitochondrial",24.3715,25.4489,24.6751,26.4633,26.5702,26.3682
Q9UJS0,SLC25A13,Calcium-binding mitochondrial carrier protein Aralar2,27.1544,27.5033,26.8608,28.4161,27.7566,27.6371
Q9UJU6,DBNL,Drebrin-like protein,22.5026,22.9398,23.2921,22.897,22.7704,22.4865
Q9UJV9,DDX41,Probable ATP-dependent RNA helicase DDX41,20.5873,21.7096,22.8888,23.055,23.0165,23.2465
Q9UJY4,GGA2,ADP-ribosylation factor-binding protein GGA2,21.7576,21.8738,22.8637,22.6322,22.17,22.6205
Q9UJZ1,STOML2,"Stomatin-like protein 2, mitochondrial",27.5605,27.8461,28.0656,29.4035,29.3487,29.0319
Q9UK22,FBXO2,F-box only protein 2,19.8283,21.192,24.3605,25.2862,25.4748,25.1238
Q9UK23,NAGPA,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase,23.0011,21.7399,22.5164,27.4476,26.6912,27.0861
Q9UKA9,PTBP2,Polypyrimidine tract-binding protein 2,26.457,26.0515,25.325,26.0192,25.8405,25.8404
Q9UKD2,MRTO4,mRNA turnover protein 4 homolog,21.8348,24.4767,24.7582,25.1115,25.196,24.1312
Q9UKF6,CPSF3,Cleavage and polyadenylation specificity factor subunit 3,23.7097,24.5035,23.5824,24.9626,22.6221,24.7115
Q9UKJ3,GPATCH8,G patch domain-containing protein 8,24.1658,23.0614,24.4024,23.6264,23.4114,23.7961
Q9UKK3,PARP4,Poly [ADP-ribose] polymerase 4,21.8841,24.5505,21.4624,25.6825,25.1235,25.2976
Q9UKK9,NUDT5,ADP-sugar pyrophosphatase,24.2813,24.8277,23.7456,26.1009,24.9474,25.8597
Q9UKL0,RCOR1,REST corepressor 1,20.5597,22.6828,21.5058,23.6546,21.5069,22.2604
Q9UKM9,RALY,RNA-binding protein Raly,26.2474,27.165,26.862,27.1216,27.2009,26.8642
Q9UKS6,PACSIN3,Protein kinase C and casein kinase substrate in neurons protein 3,22.6203,23.8151,21.2505,26.59,26.5577,26.0123
Q9UKU9,ANGPTL2,Angiopoietin-related protein 2,22.184,22.6279,20.1102,24.4574,25.821,25.6692
Q9UKV3,ACIN1,Apoptotic chromatin condensation inducer in the nucleus,27.9391,28.8683,28.5638,28.4218,28.5823,28.1867
Q9UKX7,NUP50,Nuclear pore complex protein Nup50,22.2189,23.093,20.3928,23.9894,23.2539,23.5629
Q9UL12,SARDH,"Sarcosine dehydrogenase, mitochondrial",25.7504,27.1903,26.3541,26.3228,25.3395,26.2121
Q9UL25,RAB21,Ras-related protein Rab-21,20.7457,22.9432,24.1438,25.4783,24.6578,25.2856
Q9UL42,PNMA2,Paraneoplastic antigen Ma2,24.5665,24.5602,24.3777,24.8119,24.8112,24.7639
Q9UL46,PSME2,Proteasome activator complex subunit 2,26.9324,27.2562,27.6024,27.1248,26.6041,26.7025
Q9ULC5,ACSL5,Long-chain-fatty-acid--CoA ligase 5,22.8376,24.7511,25.1119,26.7382,26.5084,25.7896
Q9ULT8,HECTD1,E3 ubiquitin-protein ligase HECTD1,21.7834,20.5266,23.9911,22.9968,21.8787,21.2555
Q9ULV4,CORO1C,Coronin-1C,28.4665,28.6151,28.5517,28.3149,28.3477,28.4667
Q9ULW3,ABT1,Activator of basal transcription 1,25.3884,25.2678,26.4359,23.5709,24.9974,25.1669
Q9ULX6,AKAP8L,A-kinase anchor protein 8-like,25.693,25.6481,24.4343,25.1887,25.5327,25.4137
