ProteinID,Gene,Description,control_1 Intensity,control_2 Intensity,control_3 Intensity,treatment_1 Intensity,treatment_2 Intensity,treatment_3 Intensity
Q9NPJ3,ACOT13,Acyl-coenzyme A thioesterase 13,24.924,25.1924,25.3037,25.7332,26.2441,24.618
Q9NPJ8,NXT2,NTF2-related export protein 2,22.8938,19.6295,20.0277,22.6682,22.4057,22.2273
Q9NPL8,TIMMDC1,"Complex I assembly factor TIMMDC1, mitochondrial",24.7678,22.1213,24.0935,26.0201,25.1894,25.3874
Q9NQ55,PPAN,Suppressor of SWI4 1 homolog,29.4392,28.0188,27.6859,27.3428,28.0216,28.0048
Q9NQC3,RTN4,Reticulon-4,27.7749,26.3832,26.6602,28.9703,28.8786,28.3344
Q9NQE9,HINT3,Histidine triad nucleotide-binding protein 3,20.4652,19.9076,22.5255,24.718,24.3556,24.1808
Q9NQG1,MANBAL,Protein MANBAL,24.358,22.7633,23.2736,23.2332,23.3821,22.8152
Q9NQG5,RPRD1B,Regulation of nuclear pre-mRNA domain-containing protein 1B,20.8602,22.9894,25.5336,21.711,24.6852,25.1468
Q9NQH7,XPNPEP3,Xaa-Pro aminopeptidase 3,21.1826,22.5803,22.5406,22.9903,22.4732,22.1238
Q9NQS7,INCENP,Inner centromere protein,28.5407,27.0153,25.2512,24.0859,25.6373,24.8141
Q9NQT4,EXOSC5,Exosome complex component RRP46,26.3959,26.3465,27.2207,27.2689,27.8313,27.6382
Q9NQT5,EXOSC3,Exosome complex component RRP40,27.7685,26.1265,26.8529,26.2289,26.9369,26.8148
Q9NQZ2,UTP3,Something about silencing protein 10,28.0671,26.3609,26.962,26.3837,26.8954,25.7662
Q9NR28,DIABLO,"Diablo homolog, mitochondrial",25.4577,25.7189,25.3932,27.5371,27.1908,26.9483
Q9NR30,DDX21,Nucleolar RNA helicase 2,34.0477,33.3385,33.474,32.8722,33.48,33.1239
Q9NR31,SAR1A,GTP-binding protein SAR1a,24.2053,24.4055,23.8992,26.2302,25.4464,25.3849
Q9NRG0,CHRAC1,Chromatin accessibility complex protein 1,23.9607,24.7782,25.0081,24.3721,24.5098,24.1255
Q9NRG7,SDR39U1,Epimerase family protein SDR39U1,23.8783,24.2628,23.9951,25.7601,25.7891,26.1389
Q9NRG9,AAAS,Aladin,25.5223,27.3835,26.4866,27.2355,27.9333,27.6895
Q9NRL2,BAZ1A,Bromodomain adjacent to zinc finger domain protein 1A,28.3751,26.8801,27.7022,26.5243,27.2039,27.1887
Q9NRP0,OSTC,Oligosaccharyltransferase complex subunit,26.8119,21.4806,20.5668,27.9906,27.88,26.7742
Q9NRR5,UBQLN4,Ubiquilin-4,23.8509,21.5467,25.5697,26.0697,25.7107,26.2666
Q9NRX1,PNO1,RNA-binding protein PNO1,26.0008,24.7171,26.015,25.2294,25.7266,25.5673
Q9NRX2,MRPL17,"39S ribosomal protein L17, mitochondrial",27.3048,27.1743,27.0225,27.3281,26.8397,27.3177
Q9NRY5,FAM114A2,Protein FAM114A2,20.8931,21.4794,21.3477,22.2396,22.8394,21.4345
Q9NS69,TOMM22,Mitochondrial import receptor subunit TOM22 homolog,26.6114,24.0057,25.3102,26.1762,25.7474,24.3033
Q9NSD9,FARSB,Phenylalanine--tRNA ligase beta subunit,23.7053,20.6894,21.2789,25.6435,21.894,24.2481
Q9NSE4,IARS2,"Isoleucine--tRNA ligase, mitochondrial",29.5671,28.7778,29.0841,29.4957,29.9272,29.6306
Q9NTI5,PDS5B,Sister chromatid cohesion protein PDS5 homolog B,25.6911,23.0372,24.963,23.853,25.3767,24.2607
Q9NTJ5,SACM1L,Phosphatidylinositide phosphatase SAC1,24.9469,21.7033,21.4522,23.5177,24.5731,21.781
Q9NTK5,OLA1,Obg-like ATPase 1,24.3235,24.6697,23.7043,25.5453,23.5685,23.928
Q9NU22,MDN1,Midasin,27.56,23.0775,23.998,24.4225,24.1569,23.3862
Q9NUJ1,ABHD10,"Mycophenolic acid acyl-glucuronide esterase, mitochondrial",26.2414,26.669,25.855,28.1411,27.6363,27.9553
Q9NUN5,LMBRD1,Probable lysosomal cobalamin transporter,21.18,20.7154,22.2816,24.4654,23.2368,22.9477
Q9NUP9,LIN7C,Protein lin-7 homolog C,24.6509,26.3315,25.1703,27.6748,27.8134,27.7961
Q9NUQ7,UFSP2,Ufm1-specific protease 2,23.2342,22.6686,21.1203,24.9303,25.7762,25.1715
Q9NUQ9,FAM49B,Protein FAM49B,22.012,22.3882,22.5621,20.6901,23.3279,23.4946
Q9NV31,IMP3,U3 small nucleolar ribonucleoprotein protein IMP3,27.4827,26.1706,26.6714,26.3641,26.9805,26.6835
Q9NV96,TMEM30A,Cell cycle control protein 50A,24.886,21.5578,24.2584,26.6234,26.4168,25.0117
Q9NVA2,11-Sep,Septin-11,24.2992,22.9664,23.2511,26.1818,25.3775,25.3741
Q9NVH1,DNAJC11,DnaJ homolog subfamily C member 11,25.6712,21.7027,23.015,26.1082,26.2553,23.7773
Q9NVI7,ATAD3A,ATPase family AAA domain-containing protein 3A,29.7482,29.1452,29.2841,31.2622,31.4952,30.9757
Q9NVJ2,ARL8B,ADP-ribosylation factor-like protein 8B,25.7705,20.8496,25.0632,28.0742,27.1568,27.3097
Q9NVP1,DDX18,ATP-dependent RNA helicase DDX18,31.0764,30.1979,30.0645,29.9512,30.3688,30.182
Q9NVS2,MRPS18A,"39S ribosomal protein S18a, mitochondrial",27.1349,26.3482,25.171,26.6293,26.3381,26.7074
Q9NVT9,ARMC1,Armadillo repeat-containing protein 1,21.0092,23.6842,21.3519,25.687,25.3238,25.8074
Q9NVU7,SDAD1,Protein SDA1 homolog,26.9124,26.2223,25.6369,24.69,25.0045,25.9067
Q9NVV4,MTPAP,"Poly(A) RNA polymerase, mitochondrial",26.3282,25.7923,24.41,25.2344,25.5359,25.4817
Q9NW13,RBM28,RNA-binding protein 28,29.9302,28.2036,28.7463,27.7458,28.8667,28.2472
Q9NW64,RBM22,Pre-mRNA-splicing factor RBM22,27.3924,26.3209,27.7974,27.1794,25.6713,26.6907
Q9NWH9,SLTM,SAFB-like transcription modulator,27.9278,25.7111,26.5008,23.3674,25.5565,24.1602
Q9NWM8,FKBP14,Peptidyl-prolyl cis-trans isomerase FKBP14,22.1943,22.193,22.4415,25.1569,26.6762,26.3087
Q9NWT1,PAK1IP1,p21-activated protein kinase-interacting protein 1,27.0275,25.5468,25.8967,25.8697,25.597,25.6481
Q9NWU5,MRPL22,"39S ribosomal protein L22, mitochondrial",25.0744,24.3606,22.9968,24.7187,24.8359,24.7993
Q9NX14,NDUFB11,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial",26.0475,26.0315,25.7202,26.6921,26.3514,25.3845
Q9NX20,MRPL16,"39S ribosomal protein L16, mitochondrial",26.4644,26.2975,26.5372,24.5215,26.7385,25.4625
Q9NX24,NHP2,H/ACA ribonucleoprotein complex subunit 2,22.4111,23.6607,22.8288,23.9123,25.7596,26.5263
Q9NX40,OCIAD1,OCIA domain-containing protein 1,27.8716,25.5294,27.7035,29.5732,29.3504,28.1737
Q9NX58,LYAR,Cell growth-regulating nucleolar protein,29.6941,28.3435,28.4204,27.0738,28.147,28.089
Q9NX62,IMPAD1,Inositol monophosphatase 3,21.4951,21.2916,20.8901,21.5372,22.858,23.2457
Q9NX63,CHCHD3,MIC,28.3275,28.4106,28.2134,30.3745,30.5188,30.0905
Q9NXF1,TEX10,Testis-expressed protein 10,25.602,23.2658,25.3523,25.5006,26.1903,26.3915
Q9NXH9,TRMT1,tRNA (guanine(26)-N(2))-dimethyltransferase,20.6336,20.9258,21.8019,22.533,21.4223,22.0858
Q9NY12,GAR1,H/ACA ribonucleoprotein complex subunit 1,26.4974,26.611,25.9572,25.4647,25.0693,25.2607
Q9NY61,AATF,Protein AATF,27.0483,26.0859,26.0535,25.7875,26.8321,26.9671
Q9NY93,DDX56,Probable ATP-dependent RNA helicase DDX56,29.1609,27.8278,28.5888,27.8511,28.3968,28.1592
Q9NYF8,BCLAF1,Bcl-2-associated transcription factor 1,30.0365,30.2157,29.7305,28.2205,29.0287,28.8304
Q9NYH9,UTP6,U3 small nucleolar RNA-associated protein 6 homolog,26.7327,25.1057,26.0684,26.5309,27.221,26.6495
Q9NYK5,MRPL39,"39S ribosomal protein L39, mitochondrial",26.87,26.8022,27.3117,28.531,28.3305,27.9528
Q9NYP7,ELOVL5,Elongation of very long chain fatty acids protein 5,23.7697,22.2771,23.9262,23.3226,23.8876,23.0575
Q9NYU2,UGGT1,UDP-glucose:glycoprotein glucosyltransferase 1,29.4345,28.5302,28.6781,32.027,32.1675,32.4147
Q9NYY8,FASTKD2,"FAST kinase domain-containing protein 2, mitochondrial",25.1178,24.0983,24.055,21.4346,25.0641,25.4082
Q9NZ01,TECR,Very-long-chain enoyl-CoA reductase,27.8943,25.7867,25.2761,27.9355,27.6705,24.4409
Q9NZ08,ERAP1,Endoplasmic reticulum aminopeptidase 1,24.8518,26.0266,25.2057,27.9252,27.3719,28.1362
Q9NZ53,PODXL2,Podocalyxin-like protein 2,21.3464,22.0708,20.9826,23.8465,23.4452,23.3004
Q9NZC3,GDE1,Glycerophosphodiester phosphodiesterase 1,22.3069,22.1772,22.7265,22.6149,24.2229,24.1891
Q9NZE8,MRPL35,"39S ribosomal protein L35, mitochondrial",24.962,24.7198,24.0376,23.0056,21.3968,21.6728
Q9NZI8,IGF2BP1,Insulin-like growth factor 2 mRNA-binding protein 1,28.1085,28.7723,27.9851,29.4848,29.0961,28.9026
Q9NZJ7,MTCH1,Mitochondrial carrier homolog 1,25.034,21.376,24.5642,25.9751,25.1395,21.0466
Q9NZM5,NOP53,Ribosome biogenesis protein NOP53,28.8672,27.7804,27.5543,27.037,26.4188,27.3999
Q9NZW5,MPP6,MAGUK p55 subfamily member 6,25.5009,21.8388,26.4784,27.3762,27.6812,26.5564
Q9P015,MRPL15,"39S ribosomal protein L15, mitochondrial",29.605,28.0651,28.1573,28.0994,28.1924,28.4589
Q9P032,NDUFAF4,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4,26.8872,25.2282,24.9736,27.0372,27.3806,27.084
Q9P035,HACD3,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3,27.9725,25.4062,26.9703,29.1884,28.9595,27.3955
Q9P0J0,NDUFA13,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,27.851,28.0374,28.4153,29.9471,29.5758,29.602
Q9P0K7,RAI14,Ankycorbin,23.332,24.4364,23.0181,24.8451,24.7431,23.7635
Q9P0L0,VAPA,Vesicle-associated membrane protein-associated protein A,28.1146,24.6413,26.5836,28.1362,28.3679,26.425
Q9P0M6,H2AFY2,Core histone macro-H2A.2,30.1924,28.3631,28.4301,27.7043,28.9405,28.3069
Q9P0M9,MRPL27,"39S ribosomal protein L27, mitochondrial",25.5481,24.1458,23.4082,25.1775,25.1881,24.1128
Q9P0T7,TMEM9,Transmembrane protein 9,23.0342,23.6714,23.9267,24.1123,25.6639,24.0195
Q9P1Y6,PHRF1,PHD and RING finger domain-containing protein 1,24.9054,25.7639,25.936,25.5552,26.3486,26.4831
Q9P258,RCC2,Protein RCC2,24.9142,21.5396,22.1813,24.9961,24.0012,27.1736
Q9P287,BCCIP,BRCA2 and CDKN1A-interacting protein,22.8684,20.9246,20.7069,22.7913,21.8969,21.2097
Q9P289,STK26,Serine/threonine-protein kinase 26,21.9667,21.9301,21.9238,25.3418,22.7959,22.4571
Q9P2B2,PTGFRN,Prostaglandin F2 receptor negative regulator,25.341,24.9219,23.3569,26.8383,26.469,26.3672
Q9P2E3,ZNFX1,NFX1-type zinc finger-containing protein 1,26.6324,28.6114,27.2129,25.0569,25.086,25.6802
Q9P2E9,RRBP1,Ribosome-binding protein 1,30.1003,28.9882,28.8949,29.7447,30.153,29.381
Q9P2I0,CPSF2,Cleavage and polyadenylation specificity factor subunit 2,27.5235,27.1153,27.5225,27.8876,28.0005,27.4966
Q9P2J5,LARS,"Leucine--tRNA ligase, cytoplasmic",26.4754,24.0139,25.8669,26.9208,26.2147,26.3912
Q9P2K2,TXNDC16,Thioredoxin domain-containing protein 16,21.7221,21.156,25.3349,28.25,23.0165,20.8141
Q9P2K5,MYEF2,Myelin expression factor 2,24.0703,23.322,24.738,22.3019,23.8678,23.426
Q9P2N5,RBM27,RNA-binding protein 27,21.5734,19.6434,21.1383,23.1384,21.6907,21.3641
Q9P2P1,NYNRIN,Protein NYNRIN,24.5563,24.247,23.9128,21.3936,20.8196,22.1712
Q9P2R7,SUCLA2,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial",26.7454,26.5024,27.4929,28.1448,27.62,27.9399
Q9UBB9,TFIP11,Tuftelin-interacting protein 11,25.1626,22.1129,23.6747,25.1708,25.1939,21.3754
Q9UBC2,EPS15L1,Epidermal growth factor receptor substrate 15-like 1,20.3012,23.1587,21.2828,24.5184,23.6496,24.6203
Q9UBD5,ORC3,Origin recognition complex subunit 3,21.6866,21.6152,21.4041,22.682,22.6862,20.9584
Q9UBE0,SAE1,SUMO-activating enzyme subunit 1,21.9487,22.0938,21.992,22.7323,22.8215,21.7767
Q9UBF2,COPG2,Coatomer subunit gamma-2,21.6689,22.8379,22.3673,24.0358,23.1766,25.034
Q9UBG0,MRC2,C-type mannose receptor 2,21.8328,21.9336,23.3529,22.194,24.6913,21.6175
Q9UBI6,GNG12,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12,22.0714,20.3186,22.7664,22.8242,22.9223,22.979
Q9UBM7,DHCR7,7-dehydrocholesterol reductase,29.4664,28.5025,29.1224,28.6947,29.5255,25.7766
Q9UBQ7,GRHPR,Glyoxylate reductase/hydroxypyruvate reductase,24.6263,22.1995,24.6537,26.3073,25.5592,25.0276
Q9UBR2,CTSZ,Cathepsin Z,22.4576,21.7498,21.7496,24.6131,25.9191,26.2072
Q9UBS4,DNAJB11,DnaJ homolog subfamily B member 11,26.1244,26.129,26.8626,29.1942,29.6934,29.7282
Q9UBU9,NXF1,Nuclear RNA export factor 1,28.3997,27.7471,28.1685,28.1977,28.1639,27.775
Q9UBV2,SEL1L,Protein sel-1 homolog 1,23.8926,23.5901,21.5522,25.4177,25.975,25.7891
Q9UBX3,SLC25A10,Mitochondrial dicarboxylate carrier,25.9212,24.3806,23.1888,27.1407,26.9356,25.174
Q9UDR5,AASS,"Alpha-aminoadipic semialdehyde synthase, mitochondrial",27.1463,26.2042,25.7884,27.3102,27.5532,26.981
Q9UDW1,UQCR10,Cytochrome b-c1 complex subunit 9,22.0514,22.1064,21.1047,24.4218,24.0294,24.1237
Q9UET6,FTSJ1,Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase,23.7468,20.3813,23.8075,24.2949,23.9306,23.8068
Q9UEY8,ADD3,Gamma-adducin,25.6222,22.3336,20.8379,25.2353,25.9161,25.4716
Q9UFN0,NIPSNAP3A,Protein NipSnap homolog 3A,24.4877,22.7854,22.6429,26.5585,26.4435,25.8487
Q9UGV2,NDRG3,Protein NDRG3,23.5249,23.5993,23.7885,25.2063,24.8481,24.2461
Q9UH99,SUN2,SUN domain-containing protein 2,24.7264,21.4218,21.7124,25.0759,25.4997,23.9825
Q9UHA3,RSL24D1,Probable ribosome biogenesis protein RLP24,26.4614,24.5341,24.631,23.0353,24.5516,24.7037
Q9UHB6,LIMA1,LIM domain and actin-binding protein 1,21.4788,22.2086,20.0363,22.7689,23.5612,23.6093
Q9UHB9,SRP68,Signal recognition particle subunit SRP68,24.8663,22.4654,24.2218,26.7585,25.3212,25.5063
Q9UHD1,CHORDC1,Cysteine and histidine-rich domain-containing protein 1,23.6586,23.7919,21.8606,21.1608,23.0406,23.3866
Q9UHG3,PCYOX1,Prenylcysteine oxidase 1,27.5953,27.4376,27.6536,30.7,30.7647,30.8794
Q9UHI6,DDX20,Probable ATP-dependent RNA helicase DDX20,24.3197,23.802,23.9983,25.3072,23.678,22.0232
Q9UHI8,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,22.0116,21.4212,21.7941,24.4211,26.2528,25.6382
Q9UHX1,PUF60,Poly(U)-binding-splicing factor PUF60,26.0476,26.4201,27.5865,27.9254,28.4686,30.5336
Q9UI12,ATP6V1H,V-type proton ATPase subunit H,25.1361,23.9587,23.9409,26.5567,25.8645,26.0007
Q9UIF9,BAZ2A,Bromodomain adjacent to zinc finger domain protein 2A,25.5895,23.6208,24.79,22.5587,23.8898,22.4582
Q9UIG0,BAZ1B,Tyrosine-protein kinase BAZ1B,30.8485,29.3939,30.0423,28.6479,29.6147,29.4018
Q9UII2,ATP5IF1,"ATPase inhibitor, mitochondrial",26.5227,26.3165,25.2195,26.1056,25.8749,26.6261
Q9UIJ7,AK3,"GTP:AMP phosphotransferase AK3, mitochondrial",20.8436,19.8238,27.7068,25.0605,28.2267,25.3365
Q9UIW2,PLXNA1,Plexin-A1,21.823,23.0518,21.5918,23.7637,24.3388,23.935
Q9UJ83,HACL1,2-hydroxyacyl-CoA lyase 1,24.6757,24.7094,24.6622,27.2054,27.9865,28.2358
Q9UJS0,SLC25A13,Calcium-binding mitochondrial carrier protein Aralar2,28.4769,26.0293,27.0207,30.2079,30.2037,29.4415
Q9UJV9,DDX41,Probable ATP-dependent RNA helicase DDX41,25.7152,21.6561,26.2706,26.1136,26.1449,26.7102
Q9UJX3,ANAPC7,Anaphase-promoting complex subunit 7,24.2221,23.7473,24.3523,23.5835,24.2664,24.6614
Q9UJZ1,STOML2,"Stomatin-like protein 2, mitochondrial",28.1161,29.0588,29.2066,30.3716,30.7005,30.8156
Q9UK61,FAM208A,Protein TASOR,26.5519,22.9855,26.2042,25.8765,24.6657,24.4864
Q9UK73,FEM1B,Protein fem-1 homolog B,20.6564,21.4415,19.8089,22.4073,22.0629,21.7237
Q9UKA9,PTBP2,Polypyrimidine tract-binding protein 2,29.004,28.5391,29.0612,29.4678,29.3896,29.8144
Q9UKD2,MRTO4,mRNA turnover protein 4 homolog,27.9831,27.4869,26.979,27.2535,28.2613,27.98
Q9UKF6,CPSF3,Cleavage and polyadenylation specificity factor subunit 3,27.164,21.9214,27.4377,27.9048,27.9825,27.3857
Q9UKG9,CROT,Peroxisomal carnitine O-octanoyltransferase,22.9813,21.9702,22.5452,22.3531,22.8974,23.3216
Q9UKM9,RALY,RNA-binding protein Raly,28.4439,27.9807,28.8259,27.7787,28.8841,29.1126
Q9UKN8,GTF3C4,General transcription factor 3C polypeptide 4,25.1737,22.0619,22.1482,24.8429,24.246,22.5446
Q9UKV3,ACIN1,Apoptotic chromatin condensation inducer in the nucleus,29.0802,29.1999,29.2666,28.0401,28.8974,28.8854
Q9UKX7,NUP50,Nuclear pore complex protein Nup50,26.1012,26.4744,27.1297,25.9199,26.654,26.746
Q9UL25,RAB21,Ras-related protein Rab-21,27.0234,25.3107,24.7662,27.7923,28.2282,26.5714
Q9UL46,PSME2,Proteasome activator complex subunit 2,21.7002,21.0906,21.0558,24.1683,21.1885,22.209
Q9ULF5,SLC39A10,Zinc transporter ZIP10,23.3872,21.209,22.1637,25.5497,25.0353,24.709
Q9ULT8,HECTD1,E3 ubiquitin-protein ligase HECTD1,22.9866,22.4349,22.1567,22.2961,20.8151,23.7458
Q9ULV4,CORO1C,Coronin-1C,27.8427,27.1018,28.0866,27.3345,28.1869,28.2994
Q9ULW0,TPX2,Targeting protein for Xklp2,28.0835,26.5291,28.121,26.92,26.9128,27.2473
Q9ULW3,ABT1,Activator of basal transcription 1,25.9186,21.2051,24.6121,21.3839,24.3883,23.8852
Q9UMR5,PPT2,Lysosomal thioesterase PPT2,23.0548,22.9415,21.552,27.7898,28.0868,27.8888
Q9UMS4,PRPF19,Pre-mRNA-processing factor 19,30.6898,30.3023,30.6559,30.8107,31.0604,31.0286
Q9UMX5,NENF,Neudesin,20.8484,20.6507,21.4572,26.9724,26.8607,26.3535
Q9UMY1,NOL7,Nucleolar protein 7,27.1094,25.9686,25.9614,24.7498,25.3222,26.3358
Q9UN86,G3BP2,Ras GTPase-activating protein-binding protein 2,24.5774,24.8606,25.1616,26.4944,24.9823,25.1956
Q9UNE7,STUB1,E3 ubiquitin-protein ligase CHIP,22.5119,23.497,24.4063,24.9948,23.8228,23.8201
Q9UNK0,STX8,Syntaxin-8,24.447,22.0489,22.8272,24.9059,25.2924,24.1743
Q9UNL2,SSR3,Translocon-associated protein subunit gamma,28.8051,21.802,29.1514,27.0058,27.2891,26.2201
Q9UNM6,PSMD13,26S proteasome non-ATPase regulatory subunit 13,23.2005,22.9845,23.9725,27.3082,25.2248,25.6985
Q9UNN8,PROCR,Endothelial protein C receptor,21.648,21.0998,21.5346,21.1418,21.7185,21.549
Q9UNP9,PPIE,Peptidyl-prolyl cis-trans isomerase E,27.1353,29.0907,27.2143,27.3372,26.7224,25.3681
Q9UNQ2,DIMT1,Probable dimethyladenosine transferase,22.9187,22.1275,20.6383,24.6468,24.4657,24.1697
Q9UNS2,COPS3,COP9 signalosome complex subunit 3,21.3452,21.2882,21.7975,23.0536,21.9365,21.9346
Q9UNW1,MINPP1,Multiple inositol polyphosphate phosphatase 1,25.3172,24.4798,25.1795,29.3076,28.4642,28.588
Q9UNX4,WDR3,WD repeat-containing protein 3,29.1391,26.8911,28.5602,28.3818,28.725,28.3806
Q9UPT8,ZC3H4,Zinc finger CCCH domain-containing protein 4,23.1744,20.6409,23.834,22.1625,23.0201,22.2934
Q9UQ35,SRRM2,Serine/arginine repetitive matrix protein 2,31.4729,33.5328,32.7908,30.9463,31.2548,30.5149
Q9UQ80,PA2G4,Proliferation-associated protein 2G4,26.6728,26.732,27.1713,27.7207,26.3216,26.7815
Q9UQE7,SMC3,Structural maintenance of chromosomes protein 3,29.4189,28.6637,29.1788,28.7674,28.833,28.7516
Q9UQR0,SCML2,Sex comb on midleg-like protein 2,25.45,24.8065,24.9945,23.3093,26.4675,26.2817
Q9Y221,NIP7,60S ribosome subunit biogenesis protein NIP7 homolog,27.0262,25.5072,26.4025,26.4,26.9975,26.8187
Q9Y224,RTRAF,"RNA transcription, translation and transport factor protein",24.1777,24.5361,23.9063,25.0158,25.4784,26.1009
Q9Y230,RUVBL2,RuvB-like 2,28.2707,28.5551,29.0342,29.3993,29.1503,28.6099
Q9Y262,EIF3L,Eukaryotic translation initiation factor 3 subunit L,25.9391,22.6561,25.9209,27.833,25.0382,26.148
Q9Y265,RUVBL1,RuvB-like 1,28.893,28.8432,28.9475,29.6519,29.7889,29.4079
Q9Y276,BCS1L,Mitochondrial chaperone BCS1,25.1132,21.5374,22.6688,25.6221,25.9389,25.3348
Q9Y277,VDAC3,Voltage-dependent anion-selective channel protein 3,29.8013,28.7286,29.6072,31.3866,31.246,30.9772
Q9Y282,ERGIC3,Endoplasmic reticulum-Golgi intermediate compartment protein 3,21.8308,22.9989,20.9563,22.2162,22.0529,21.6051
Q9Y287,ITM2B,Integral membrane protein 2B,19.9287,20.8763,20.7228,22.9566,21.6441,22.4732
Q9Y295,DRG1,Developmentally-regulated GTP-binding protein 1,23.7623,22.9205,23.8495,24.7542,23.8962,21.0781
Q9Y2B0,CNPY2,Protein canopy homolog 2,27.5851,27.8223,27.8181,31.6004,31.4569,31.3383
Q9Y2E5,MAN2B2,Epididymis-specific alpha-mannosidase,21.4324,21.7893,19.8235,20.9684,23.6443,24.0254
Q9Y2G5,POFUT2,GDP-fucose protein O-fucosyltransferase 2,23.9212,21.5455,19.9659,25.3723,25.682,25.6451
Q9Y2I1,NISCH,Nischarin,21.0315,22.3512,21.223,23.8194,24.1565,24.0577
Q9Y2J2,EPB41L3,Band 4.1-like protein 3,27.2671,26.2834,26.8083,28.5317,28.7618,28.8569
Q9Y2K7,KDM2A,Lysine-specific demethylase 2A,20.6044,23.828,20.6327,22.3365,22.9534,22.4237
Q9Y2L1,DIS3,Exosome complex exonuclease RRP44,22.6842,23.7733,22.0707,23.3892,24.0161,23.5712
Q9Y2P8,RCL1,RNA 3'-terminal phosphate cyclase-like protein,27.4772,26.012,27.4761,26.5995,28.0403,27.0321
Q9Y2Q3,GSTK1,Glutathione S-transferase kappa 1,26.9738,26.519,27.1115,27.2699,27.6291,27.1343
Q9Y2Q9,MRPS28,"28S ribosomal protein S28, mitochondrial",26.7488,27.9107,26.7428,27.1417,27.0039,25.4918
Q9Y2R0,COA3,"Cytochrome c oxidase assembly factor 3 homolog, mitochondrial",24.5206,24.4818,24.6147,24.8292,24.7958,24.2058
Q9Y2R4,DDX52,Probable ATP-dependent RNA helicase DDX52,28.5365,26.7566,27.6856,27.7726,28.2224,27.8365
Q9Y2R5,MRPS17,"28S ribosomal protein S17, mitochondrial",25.0751,24.9101,24.7005,25.2515,25.3313,25.835
Q9Y2R9,MRPS7,"28S ribosomal protein S7, mitochondrial",27.5506,27.1178,26.8136,27.9504,27.9823,28.0978
Q9Y2S7,POLDIP2,Polymerase delta-interacting protein 2,24.2749,26.4745,24.5641,26.4632,28.1371,27.7864
Q9Y2W1,THRAP3,Thyroid hormone receptor-associated protein 3,29.1926,29.6164,29.0988,26.7962,27.4084,27.2003
Q9Y2W6,TDRKH,Tudor and KH domain-containing protein,22.9877,23.6541,22.6657,25.6472,24.8816,25.0979
Q9Y2X3,NOP58,Nucleolar protein 58,30.5531,29.6473,29.7438,29.4923,30.2081,29.786
Q9Y2X9,ZNF281,Zinc finger protein 281,23.7763,22.9209,21.0239,23.7868,23.1399,23.2702
Q9Y2Z4,YARS2,"Tyrosine--tRNA ligase, mitochondrial",26.1822,23.9874,24.5114,26.5101,26.7341,26.1341
Q9Y2Z9,COQ6,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial",28.5267,27.5571,27.6439,25.4551,26.303,26.9669
Q9Y305,ACOT9,"Acyl-coenzyme A thioesterase 9, mitochondrial",24.6653,21.3518,25.1345,24.8977,24.9304,25.5263
Q9Y320,TMX2,Thioredoxin-related transmembrane protein 2,26.8844,21.3912,23.8114,26.7103,26.6857,25.7635
Q9Y324,FCF1,rRNA-processing protein FCF1 homolog,27.1139,21.4933,22.7651,22.7909,22.0894,25.9101
Q9Y375,NDUFAF1,"Complex I intermediate-associated protein 30, mitochondrial",21.5697,20.2002,24.0636,24.3831,24.1094,23.962
Q9Y383,LUC7L2,Putative RNA-binding protein Luc7-like 2,26.5197,27.7683,27.0343,26.8892,25.6292,25.4391
Q9Y388,RBMX2,"RNA-binding motif protein, X-linked 2",24.5333,24.7666,24.8134,22.7062,24.404,23.5339
Q9Y399,MRPS2,"28S ribosomal protein S2, mitochondrial",27.1284,24.9821,21.8414,27.0421,26.4679,25.3946
Q9Y3A3,MOB4,MOB-like protein phocein,25.7932,26.0245,25.806,25.0113,24.7846,23.4969
Q9Y3A4,RRP7A,Ribosomal RNA-processing protein 7 homolog A,21.8587,21.2951,21.7191,21.8064,24.3133,21.1311
Q9Y3A6,TMED5,Transmembrane emp24 domain-containing protein 5,23.6173,21.6335,21.4932,26.7241,27.2497,25.6811
Q9Y3B2,EXOSC1,Exosome complex component CSL4,24.531,25.2912,23.8263,22.9567,25.0835,25.2607
Q9Y3B3,TMED7,Transmembrane emp24 domain-containing protein 7,26.5654,25.5031,24.9974,28.6227,28.6742,27.7143
Q9Y3B4,SF3B6,Splicing factor 3B subunit 6,24.9815,25.4413,26.6722,25.8012,25.4187,25.334
Q9Y3B7,MRPL11,"39S ribosomal protein L11, mitochondrial",25.1759,24.7741,23.4758,25.5826,25.3371,25.7259
Q9Y3B9,RRP15,RRP15-like protein,24.645,25.4802,24.6673,24.1362,23.757,23.7026
